timestamp,client,AP
2014-01-01 00:10:22,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:10:48,ec438383187d2fb4a00d4d7cd235494729d05198,Bldg44AP4
2014-01-01 00:11:21,f5025498e201a0a817db9a7d4b9dbf177587691f,Bldg44AP65
2014-01-01 00:11:21,3800fd8558e4143870f7daab1f991f7dadfc0e3e,Bldg44AP2
2014-01-01 00:11:50,f5025498e201a0a817db9a7d4b9dbf177587691f,Bldg44AP65
2014-01-01 00:11:50,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:12:00,f5025498e201a0a817db9a7d4b9dbf177587691f,Bldg44AP65
2014-01-01 00:12:19,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP2
2014-01-01 00:12:23,975f34d419c53e2673c7445eb695b7fcde39334a,Bldg48AP38
2014-01-01 00:12:29,14794d51e2e2cc49eaa048eb06b5435dde88ff13,Bldg44AP21
2014-01-01 00:12:41,bc0bf4ad553401a61230e47e081194a01b851243,Bldg44AP3
2014-01-01 00:12:42,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP17
2014-01-01 00:12:45,703f945005f6fa0841b7fb9d8568432f4ed27ea6,Bldg48AP52
2014-01-01 00:12:50,858e10bb71c5c9538abf7d44e6502332c4555e91,Bldg23AP44
2014-01-01 00:12:56,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP22
2014-01-01 00:13:00,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP32
2014-01-01 00:13:07,29aa5e5856d15a3edbff17e96413801a51620007,Bldg44AP3
2014-01-01 00:13:12,703f945005f6fa0841b7fb9d8568432f4ed27ea6,Bldg48AP24
2014-01-01 00:13:19,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:13:22,eef6b58cd5b55d38945ede268aebb0734d65b9e1,Bldg44AP12
2014-01-01 00:13:43,e1becebba71efd6dba813e8e99a18d3b79a23e34,Bldg48AP44
2014-01-01 00:14:01,4d74d6b8b592169d36846c15ad6e8a2d31754aba,Bldg14AP12
2014-01-01 00:14:01,703f945005f6fa0841b7fb9d8568432f4ed27ea6,Bldg48AP46
2014-01-01 00:14:11,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP2
2014-01-01 00:14:18,e1becebba71efd6dba813e8e99a18d3b79a23e34,Bldg48AP46
2014-01-01 00:14:23,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP22
2014-01-01 00:14:26,e1becebba71efd6dba813e8e99a18d3b79a23e34,Bldg48AP2
2014-01-01 00:14:45,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP44
2014-01-01 00:14:57,703f945005f6fa0841b7fb9d8568432f4ed27ea6,Bldg48AP2
2014-01-01 00:15:03,c75170053c6a0c4ba881daf5369231b44b4b72fa,Bldg45AP7
2014-01-01 00:15:11,f5e7e85557fb1cf3c0c4901089e3dc0ecde2dccf,Bldg44AP21
2014-01-01 00:15:17,6ff875d5913b94d6d30e89f682dc71b0a8540c1f,Bldg7AP1
2014-01-01 00:15:19,560bfe015fde96f51ec7b00ce4ff75bf99dbc5db,Bldg12AP4
2014-01-01 00:15:55,36f29d4946e5ea21c910b01f1e07eae3e25420dc,Bldg3AP119
2014-01-01 00:16:06,d2306f0eedbb3361514f97304b0f00fee9dab9b6,Bldg44AP66
2014-01-01 00:16:27,e1becebba71efd6dba813e8e99a18d3b79a23e34,Bldg48AP40
2014-01-01 00:16:29,703f945005f6fa0841b7fb9d8568432f4ed27ea6,Bldg44AP83
2014-01-01 00:16:30,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:16:36,e1becebba71efd6dba813e8e99a18d3b79a23e34,Bldg44AP83
2014-01-01 00:16:40,181d82438d47d55c94801202d54e38c3cc59e102,Bldg44AP21
2014-01-01 00:16:44,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP52
2014-01-01 00:16:49,040ff0ffa4dc8910623b408673e5a6ddef67aa57,Bldg4AP16
2014-01-01 00:16:59,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP2
2014-01-01 00:17:00,160a32b86b65b6991ecff21a12f9439ef2215a29,Bldg3AP134
2014-01-01 00:17:11,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP24
2014-01-01 00:17:15,2a9553acf404141b23ce2361d2d58e0ae7b72bb4,Bldg44AP64
2014-01-01 00:17:43,4a6f2978b759169eae738abac16c8aaaa48f37d0,Bldg26AP32
2014-01-01 00:17:44,6b787df014524279cc6d91f0b7c62252415d5f6f,Bldg14AP30
2014-01-01 00:17:59,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:18:24,36f29d4946e5ea21c910b01f1e07eae3e25420dc,Bldg3AP119
2014-01-01 00:18:32,1113daeb1a99d1f6efb01e17f4816e303b63e3df,Bldg14AP13
2014-01-01 00:19:16,dedcc2bf7693fc706f85d2c6fc717453c466017b,Bldg6AP17
2014-01-01 00:19:20,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP49
2014-01-01 00:19:23,edede4849cee9ec6d235faa3eb6acf8fe2ab29a8,Bldg44AP4
2014-01-01 00:19:27,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:19:32,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP52
2014-01-01 00:19:32,c81c345494f9b25e4f09da2be70ab16f58ecf18f,Bldg44AP4
2014-01-01 00:19:50,24fd93e70107d7b4a4f02ae6b3b14cdf19ab19cf,Bldg28AP4
2014-01-01 00:19:58,36f29d4946e5ea21c910b01f1e07eae3e25420dc,Bldg3AP119
2014-01-01 00:19:59,24fd93e70107d7b4a4f02ae6b3b14cdf19ab19cf,Bldg28AP4
2014-01-01 00:20:19,193925d8475777c1fb15235df093fa2d3b3f5fa8,Bldg25AP22
2014-01-01 00:20:34,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP26
2014-01-01 00:20:43,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP43
2014-01-01 00:20:45,167b4611e7c72b8619b68e1f9373c4ef6c06affe,Bldg44AP2
2014-01-01 00:20:52,2a510b95bbf2fc46d7e47138f479f379a1c83897,Bldg40AP3
2014-01-01 00:21:18,59af2e7462db3960594f71bea063681a271b20e4,Bldg44AP2
2014-01-01 00:21:27,d48a0803cdd91d2568acabd97db2ddc4e995634c,Bldg26AP14
2014-01-01 00:21:33,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP31
2014-01-01 00:22:07,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP62
2014-01-01 00:22:09,77b5534b9704527256ccbe517332059dfcfa704b,Bldg26AP14
2014-01-01 00:22:09,865149906ef9b13ebb5e43e7dcdb44813f3cbbba,Bldg44AP3
2014-01-01 00:22:33,10207877ea445cf60a6aa6d3df96004325ef5e73,Bldg1AP27
2014-01-01 00:22:39,394b551cd93e59f4a12a74dec17fe71229208918,Bldg44AP21
2014-01-01 00:22:42,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:22:56,10207877ea445cf60a6aa6d3df96004325ef5e73,Bldg1AP27
2014-01-01 00:23:05,140db5b408a4a8b31a5a31e404d191655b8a2a4c,Bldg48AP35
2014-01-01 00:23:12,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP32
2014-01-01 00:23:26,10207877ea445cf60a6aa6d3df96004325ef5e73,Bldg1AP27
2014-01-01 00:23:33,244caa7ec7c009a2a47970334818ffcfe231a291,Bldg48AP40
2014-01-01 00:24:10,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:24:18,3dd49d3e302b59286954383a84bde17ebfdd142d,Bldg44AP3
2014-01-01 00:24:36,38b02ce7e579faa767aeb2a226dfad9d6d4968ed,Bldg14AP41
2014-01-01 00:24:58,c75170053c6a0c4ba881daf5369231b44b4b72fa,Bldg45AP7
2014-01-01 00:25:17,703f945005f6fa0841b7fb9d8568432f4ed27ea6,Bldg44AP7
2014-01-01 00:25:20,528b281eff0729a08e3a432af1fcb8998293f191,Bldg14AP11
2014-01-01 00:25:21,d13d35cd2c07f3f23bc38b9ee0a29df025d005dc,Bldg44AP4
2014-01-01 00:25:26,1abe3ec767fe5eb7bb9e289f227efcc56c93ba87,Bldg48AP62
2014-01-01 00:25:39,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:25:43,345b5f6dfdd684c3073cc4e90560ee0a7fe14fd1,Bldg14AP30
2014-01-01 00:25:53,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP23
2014-01-01 00:26:24,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP32
2014-01-01 00:26:27,5b68791ebf5d06796e01c02c3a52d28971397f0b,Bldg48AP14
2014-01-01 00:26:32,1abe3ec767fe5eb7bb9e289f227efcc56c93ba87,Bldg48AP52
2014-01-01 00:26:45,160a32b86b65b6991ecff21a12f9439ef2215a29,Bldg3AP86
2014-01-01 00:27:06,1abe3ec767fe5eb7bb9e289f227efcc56c93ba87,Bldg48AP49
2014-01-01 00:27:08,1abe3ec767fe5eb7bb9e289f227efcc56c93ba87,Bldg48AP24
2014-01-01 00:27:10,2a9553acf404141b23ce2361d2d58e0ae7b72bb4,Bldg44AP64
2014-01-01 00:27:26,1abe3ec767fe5eb7bb9e289f227efcc56c93ba87,Bldg48AP44
2014-01-01 00:27:45,1abe3ec767fe5eb7bb9e289f227efcc56c93ba87,Bldg48AP46
2014-01-01 00:27:52,1abe3ec767fe5eb7bb9e289f227efcc56c93ba87,Bldg48AP2
2014-01-01 00:28:17,b22702cb5ba889f2348f5b37c301b32a3e4ed9ac,Bldg48AP2
2014-01-01 00:28:19,1abe3ec767fe5eb7bb9e289f227efcc56c93ba87,Bldg44AP65
2014-01-01 00:28:22,ca2a3933771ce90b5368dfdb95d1959f66fe0150,Bldg14AP12
2014-01-01 00:28:33,b22702cb5ba889f2348f5b37c301b32a3e4ed9ac,Bldg44AP83
2014-01-01 00:28:40,e1becebba71efd6dba813e8e99a18d3b79a23e34,Bldg44AP7
2014-01-01 00:28:40,0e114725bed740aaabdadc547d60a81c67d30b95,Bldg26AP21
2014-01-01 00:28:48,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP2
2014-01-01 00:28:54,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:29:06,4b7ccaaa1086d4ae1636bbd35ed15c8a476e8a0b,Bldg12AP4
2014-01-01 00:29:12,7f6728f9007157764992418e804fbcd1e24fdf2f,Bldg40AP14
2014-01-01 00:29:18,e47ecfe3a02a430f3cdb2ab5276697c4f4c2042a,Bldg3AP48
2014-01-01 00:29:33,d69dfba41941393092fcbd098734e12dd3f2f9dd,Bldg44AP21
2014-01-01 00:30:10,b7f22f3abd9f367af65bd70b4b328e0c35f7cfac,Bldg11AP21
2014-01-01 00:30:11,4b912f490ddc1f289f35def68a1662bcc5089a1a,Bldg48AP65
2014-01-01 00:30:14,b8272275161d87c29c56f28c9e0af584189df994,Bldg3AP130
2014-01-01 00:30:18,b8272275161d87c29c56f28c9e0af584189df994,Bldg3AP130
2014-01-01 00:30:22,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:30:27,24fd93e70107d7b4a4f02ae6b3b14cdf19ab19cf,Bldg28AP4
2014-01-01 00:30:28,b8272275161d87c29c56f28c9e0af584189df994,Bldg3AP86
2014-01-01 00:30:32,a0ef674a2e9322be219a776940a33803719965ac,Bldg3AP86
2014-01-01 00:30:43,a0ef674a2e9322be219a776940a33803719965ac,Bldg3AP87
2014-01-01 00:30:43,b8272275161d87c29c56f28c9e0af584189df994,Bldg3AP87
2014-01-01 00:30:57,336501aeaedff0462f3cd55089fa433dbbfff493,Bldg44AP3
2014-01-01 00:30:59,a0ef674a2e9322be219a776940a33803719965ac,Bldg3AP78
2014-01-01 00:31:00,d8891a295b4343f5a1f9f623f7c3b55393e78f99,Bldg44AP2
2014-01-01 00:31:03,b8272275161d87c29c56f28c9e0af584189df994,Bldg3AP78
2014-01-01 00:31:18,d87196dde7bad58154db0c0a70cfcb3ef143a774,Bldg14AP12
2014-01-01 00:31:20,1abe3ec767fe5eb7bb9e289f227efcc56c93ba87,Bldg44AP83
2014-01-01 00:31:25,dec63a259f51588452bed742944f398d18649888,Bldg48AP29
2014-01-01 00:31:26,244caa7ec7c009a2a47970334818ffcfe231a291,Bldg48AP53
2014-01-01 00:31:38,244caa7ec7c009a2a47970334818ffcfe231a291,Bldg44AP82
2014-01-01 00:31:50,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:32:04,e1becebba71efd6dba813e8e99a18d3b79a23e34,Bldg44AP83
2014-01-01 00:32:05,6f7ebdada4c6284e3f3c820a0fe0aaca6d51d60c,Bldg44AP10
2014-01-01 00:32:06,b22702cb5ba889f2348f5b37c301b32a3e4ed9ac,Bldg44AP65
2014-01-01 00:32:06,8b6f943c23b4491ba77dd8a81bff31f5e2760c60,Bldg44AP2
2014-01-01 00:32:14,a0ef674a2e9322be219a776940a33803719965ac,Bldg3AP121
2014-01-01 00:32:17,a0ef674a2e9322be219a776940a33803719965ac,Bldg3AP27
2014-01-01 00:32:24,980b004cef94929b5c0d7dde384fe3dc274f5437,Bldg16AP22
2014-01-01 00:32:26,703f945005f6fa0841b7fb9d8568432f4ed27ea6,Bldg44AP83
2014-01-01 00:32:27,a0ef674a2e9322be219a776940a33803719965ac,Bldg3AP120
2014-01-01 00:32:29,baa4a017d2ead5a2dfd53b5db7288f17c4fe11a7,Bldg44AP4
2014-01-01 00:32:33,b8272275161d87c29c56f28c9e0af584189df994,Bldg3AP120
2014-01-01 00:32:37,be7dfe965d64de5786b48eb54021f16f3ceaebf0,Bldg45AP29
2014-01-01 00:32:42,f78212d6d6713e89fd44d113ac3c6f6cbbf52d70,Bldg48AP52
2014-01-01 00:32:44,b8272275161d87c29c56f28c9e0af584189df994,Bldg3AP72
2014-01-01 00:33:11,b8272275161d87c29c56f28c9e0af584189df994,Bldg3AP35
2014-01-01 00:33:16,a0ef674a2e9322be219a776940a33803719965ac,Bldg3AP35
2014-01-01 00:33:25,a8ff90cbefef09d3e1df4287f546603c289cf201,Bldg48AP32
2014-01-01 00:33:33,244caa7ec7c009a2a47970334818ffcfe231a291,Bldg48AP40
2014-01-01 00:33:37,3b5de6d0b08e9d3018664fe5a9778d1f99f98221,Bldg26AP14
2014-01-01 00:33:54,a36c950b84f66a28b42e842e55b70b86990a3e4d,Bldg44AP2
2014-01-01 00:34:02,397d7763410c4d74f513f27ed0ede4fcdff7032d,Bldg48AP32
2014-01-01 00:34:06,397d7763410c4d74f513f27ed0ede4fcdff7032d,Bldg48AP44
2014-01-01 00:34:25,f78212d6d6713e89fd44d113ac3c6f6cbbf52d70,Bldg48AP24
2014-01-01 00:34:27,0c3fc23a0679c4644ee3a4df06c2b97b27ec0d2b,Bldg3AP91
2014-01-01 00:34:32,4d222e4854506e15f4a7e44157f14fb81a8a1b19,Bldg44AP81
2014-01-01 00:34:33,7db7d065a73e86c7b56de636519e5eb6d54127d8,Bldg48AP54
2014-01-01 00:34:36,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP62
2014-01-01 00:34:52,0c3fc23a0679c4644ee3a4df06c2b97b27ec0d2b,Bldg3AP92
2014-01-01 00:34:53,c75170053c6a0c4ba881daf5369231b44b4b72fa,Bldg45AP7
2014-01-01 00:34:58,703f945005f6fa0841b7fb9d8568432f4ed27ea6,Bldg44AP65
2014-01-01 00:34:59,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP52
2014-01-01 00:35:06,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:35:07,0c3fc23a0679c4644ee3a4df06c2b97b27ec0d2b,Bldg3AP94
2014-01-01 00:35:13,379fd3654276f2e4b8503eec54b027fd439d85d8,Bldg22AP14
2014-01-01 00:35:18,b90b9a6efc72e216d16393ab93c7afba484f56eb,Bldg44AP2
2014-01-01 00:35:23,244caa7ec7c009a2a47970334818ffcfe231a291,Bldg44AP83
2014-01-01 00:35:25,8e9efa4f29624be7210186dafd3943bfa0cf7f01,Bldg22AP23
2014-01-01 00:35:33,f78212d6d6713e89fd44d113ac3c6f6cbbf52d70,Bldg48AP2
2014-01-01 00:35:44,0c3fc23a0679c4644ee3a4df06c2b97b27ec0d2b,Bldg3AP99
2014-01-01 00:35:44,746a11dccdef1b4f67685d67e4f1575d24397cf8,Bldg48AP2
2014-01-01 00:35:50,397d7763410c4d74f513f27ed0ede4fcdff7032d,Bldg48AP52
2014-01-01 00:35:59,0c3fc23a0679c4644ee3a4df06c2b97b27ec0d2b,Bldg3AP110
2014-01-01 00:36:02,746a11dccdef1b4f67685d67e4f1575d24397cf8,Bldg44AP66
2014-01-01 00:36:03,bcacf63a926c667f075c69a88f4f433f9c598cf8,Bldg40AP3
2014-01-01 00:36:05,397d7763410c4d74f513f27ed0ede4fcdff7032d,Bldg48AP49
2014-01-01 00:36:10,0c3fc23a0679c4644ee3a4df06c2b97b27ec0d2b,Bldg3AP114
2014-01-01 00:36:12,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP49
2014-01-01 00:36:17,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP24
2014-01-01 00:36:18,a8ff90cbefef09d3e1df4287f546603c289cf201,Bldg48AP44
2014-01-01 00:36:18,f78212d6d6713e89fd44d113ac3c6f6cbbf52d70,Bldg44AP83
2014-01-01 00:36:19,746a11dccdef1b4f67685d67e4f1575d24397cf8,Bldg44AP83
2014-01-01 00:36:20,e143757f6f9a45ad427310f8286eb39e865215e9,Bldg48AP44
2014-01-01 00:36:22,baf26cd67d7187d14a2c6c8708007f2caf63a8f1,Bldg35AP15
2014-01-01 00:36:27,397d7763410c4d74f513f27ed0ede4fcdff7032d,Bldg48AP44
2014-01-01 00:36:29,d65f63728a913dfdbaecddddf03ae28ed4d1219d,Bldg48AP24
2014-01-01 00:36:34,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:36:35,0c3fc23a0679c4644ee3a4df06c2b97b27ec0d2b,Bldg3AP113
2014-01-01 00:36:38,30bf94ddfef765ccd2f08a19c19edccf97207012,Bldg44AP3
2014-01-01 00:36:40,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg48AP46
2014-01-01 00:36:41,397d7763410c4d74f513f27ed0ede4fcdff7032d,Bldg48AP2
2014-01-01 00:36:42,e143757f6f9a45ad427310f8286eb39e865215e9,Bldg48AP46
2014-01-01 00:37:04,0a8d314a57ec473afecff25687ad40cd1c1c3872,Bldg48AP44
2014-01-01 00:37:04,2a9553acf404141b23ce2361d2d58e0ae7b72bb4,Bldg44AP64
2014-01-01 00:37:08,0c3fc23a0679c4644ee3a4df06c2b97b27ec0d2b,Bldg6AP5
2014-01-01 00:37:11,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg44AP11
2014-01-01 00:37:29,36f29d4946e5ea21c910b01f1e07eae3e25420dc,Bldg3AP119
2014-01-01 00:37:33,0a8d314a57ec473afecff25687ad40cd1c1c3872,Bldg48AP2
2014-01-01 00:37:37,91a723a6aecc9a876500d13ffd295640b036d1e8,Bldg44AP83
2014-01-01 00:37:38,c1372fae221e7eba14d85a47d27ab909a5c47e3f,Bldg3AP35
2014-01-01 00:37:39,244caa7ec7c009a2a47970334818ffcfe231a291,Bldg44AP83
2014-01-01 00:37:48,cb30b9f4a3dbac8501f15e70fe364f93fe30b99a,Bldg44AP2
2014-01-01 00:37:51,858e10bb71c5c9538abf7d44e6502332c4555e91,Bldg23AP44
2014-01-01 00:37:52,0a8d314a57ec473afecff25687ad40cd1c1c3872,Bldg48AP40
2014-01-01 00:37:53,a8ff90cbefef09d3e1df4287f546603c289cf201,Bldg48AP49
2014-01-01 00:38:01,8f3eb817c41d9455c426ef8b0a75d3ce6c6cb614,Bldg48AP52
2014-01-01 00:38:02,680fc4c2bd6b252fd6e1a67ad7aa69cdbd3d6e0f,Bldg25AP5
2014-01-01 00:38:09,8f3eb817c41d9455c426ef8b0a75d3ce6c6cb614,Bldg48AP24
2014-01-01 00:38:18,e143757f6f9a45ad427310f8286eb39e865215e9,Bldg44AP65
2014-01-01 00:38:53,d680e9ff6d64fc61a6431c751a4afaf33e3c53b5,Bldg3AP119
2014-01-01 00:38:54,a8ff90cbefef09d3e1df4287f546603c289cf201,Bldg44AP7
2014-01-01 00:38:59,8a0e70caffb1c2a46bf24e39b9e5e881e1dcaead,Bldg44AP43
2014-01-01 00:39:06,98b32f15fa3a5199c2341efabf838abcc3a2db73,Bldg48AP31
2014-01-01 00:39:17,a8ff90cbefef09d3e1df4287f546603c289cf201,Bldg48AP40
2014-01-01 00:39:25,e143757f6f9a45ad427310f8286eb39e865215e9,Bldg44AP65
2014-01-01 00:39:35,dcb08cff18cd432819867efb2ff3d4281c41504c,Bldg6AP15
2014-01-01 00:39:40,9ba2ed44f40f0e88b6ccf38f2e7bc1983db46c32,Bldg44AP7
2014-01-01 00:39:45,8f3eb817c41d9455c426ef8b0a75d3ce6c6cb614,Bldg44AP65
2014-01-01 00:39:45,0a8d314a57ec473afecff25687ad40cd1c1c3872,Bldg44AP83
2014-01-01 00:39:48,dcb08cff18cd432819867efb2ff3d4281c41504c,Bldg3AP110
2014-01-01 00:39:52,4bffe1add69fc0e499e6ad46168530388532a038,Bldg44AP7
2014-01-01 00:39:58,4bffe1add69fc0e499e6ad46168530388532a038,Bldg44AP7
2014-01-01 00:40:01,9ba2ed44f40f0e88b6ccf38f2e7bc1983db46c32,Bldg44AP83
2014-01-01 00:40:03,49448d1dd86cfbde1437f330fb132fcd1178ad18,Bldg12AP4
2014-01-01 00:40:16,dcb08cff18cd432819867efb2ff3d4281c41504c,Bldg3AP113
2014-01-01 00:40:23,5aa0a504388bc06c03ba558c28ba585e9d656e7c,Bldg48AP49
2014-01-01 00:40:26,ec438383187d2fb4a00d4d7cd235494729d05198,Bldg44AP4
2014-01-01 00:40:32,dcb08cff18cd432819867efb2ff3d4281c41504c,Bldg22AP7
2014-01-01 00:40:51,5aa0a504388bc06c03ba558c28ba585e9d656e7c,Bldg48AP24
2014-01-01 00:40:53,d65f63728a913dfdbaecddddf03ae28ed4d1219d,Bldg44AP65
2014-01-01 00:40:54,8f3eb817c41d9455c426ef8b0a75d3ce6c6cb614,Bldg44AP65
2014-01-01 00:40:59,a8ff90cbefef09d3e1df4287f546603c289cf201,Bldg44AP83
2014-01-01 00:41:11,dcb08cff18cd432819867efb2ff3d4281c41504c,Bldg16AP7
